,Unnamed: 0, id,tweet,subtask_a
10549,10549.0,45830.0,@USER Put me down for disagree. This never happened. This is akin to the violence of antifa. She appropriating the MeToo movement for the purpose of damaging a person.,NOT
10550,10550.0,74913.0,@USER I think he is trying to look like URL,NOT
10551,10551.0,60844.0,"@USER The important distinction here being Ex-attorney general"" ..so frankly Yasir..nobody gives a rats pyjamas what you think..now piss off and find another trough to wallow in..liberals are finished in Ontario.""",NOT
10552,10552.0,83292.0,@USER Seems we can't even hold onto advancements in signage in re gun control.,NOT
10553,10553.0,15485.0,@USER @USER And i can show you plenty of lefties like antifa getting pummeled like the weak punks they are lol,OFF
10554,10554.0,82223.0,@USER @USER So you are going to deflect away from nearly 3000 dead due the the lack of post hurricane support from the Trump administration by using the deportation of a single 92 year old man? You sir are the offensive one.,OFF
10555,10555.0,51831.0,@USER @USER @USER @USER @USER Alex it has been fantastic watching you race this season   Love how you pass and how determined you are every race . Thank you,NOT
10556,10556.0,10238.0,@USER Love u bitch,OFF
10557,10557.0,51617.0,@USER THIS IS SO FUCKINGNDBS FUNNYHEJS,OFF
10558,10558.0,98538.0,@USER help! I already have a verify account but when I try to use it it wants further details (passport) which I don’t have with me. So I phone instead and after two minutes of pointless messages it tells me you are busy and hang up!!! What rubbish service.,OFF
10559,10559.0,75354.0,@USER @USER @USER @USER @USER the cover and your hair are glorious,NOT
10560,10560.0,68683.0,@USER @USER Don't hold your breath. Biased media will just double down on conservatives. The public is slowly catching on.,NOT
10561,10561.0,49073.0,@USER @USER @USER German antifastock fought against the Nazis. German antifa rescued jews.,NOT
10562,10562.0,16190.0,@USER @USER Wrong. @USER was a enthusiastic architect of devastating austerity along with the Tory's. The @USER did not have to abandon every principle they supposedly had to the @USER they could have let Cameron run a minority Government (as dId SNP) but CHOSE not to,NOT
10563,10563.0,20716.0,#WednesdayMotivation They should teach the type of governments for anyone who runs for public office. Most #liberal wants to give an illusion that we have a #democracy while they keep the power hidden.  Conservatives enjoy #representative government but like to take control.,NOT
10564,10564.0,23025.0,@USER @USER Anything against a conservative must be believed. Liberals get a pass.,NOT
10565,10565.0,90196.0,@USER @USER Love this! But also: my queen Lex has been speaking out on important issues like gun control and LGBTQ+ rights longgggg before Feb 14th. ❤️,NOT
10566,10566.0,48692.0,@USER @USER @USER You are such a lier and all for money. Nobody wants “ francoism” here in Spain! Except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in Catalonia! Why all your friends are with Vlaams Belang? &amp;the Italian nazis? NAZI URL,OFF
10567,10567.0,40054.0,@USER He is an egomaniac and doesn’t like to lose so he will spend money for free agency and his drafts are better,OFF
10568,10568.0,15577.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why to the cowards not list ANTIFA on their profiles. Cowards or terrorist or both... I’ll go with both!,OFF
10569,10569.0,86668.0,@USER I didn't know football teams had private prisons. Thank you for providing this insight for me. Hopefully when he is released he will realize what he has done wrong and not do it again.,NOT
10570,10570.0,44496.0,21 things that make Australia a way better country than the US and I don’t even mention gun control URL URL,NOT
10571,10571.0,66518.0,"---The greatest predictors of political belief are high openness/low conscientiousness (for liberals) and low openness/high conscientiousness (for conservatives.) That's why the vast majority of artists,... URL",NOT
10572,10572.0,83927.0,@USER Booo.  Hooo hoo  who raised these spoiled brats ?,OFF
10573,10573.0,49864.0,@USER @USER He is nothing but a left wing unhinged liberal jerk!!!  He needs to shut the F-up!!! 8yrsof him was a life time of BS!!!!,OFF
10574,10574.0,54313.0,"@USER @USER All the leftist organizations have, Antifa, the Greens, I went to a Wobbly meeting in 2014 and they spent 0 time talking about labor practices, laws, policy, etc. They spent the whole meeting on a resolution to be more trans inclusive,"" when 1/2 them present were already GNC.""",NOT
10575,10575.0,32504.0,@USER You are missing brains?,OFF
10576,10576.0,29347.0,"@USER @USER @USER @USER @USER Apparently the free market"" narrative isn't convenient today.  I'm so tired of hearing about free markets from conservatives who then turn around and pick winners and losers in the market.""",NOT
10577,10577.0,29303.0,@USER @USER No one is talking about Trump! What does this tweet have to do with him? You liberals are more obsessed with him than his own supporters.,NOT
10578,10578.0,30214.0,@USER @USER You have a legit 30% socialist bloc in Maryland.  That will win a crowded primary but overall most people don’t want to go that far left.  As a Baltimore resident that’s what liberals(who is mostly everyone) say.,NOT
10579,10579.0,82993.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You are about to get on the map!  This Safety is legit! @USER @USER @USER @USER @USER  @USER,NOT
10580,10580.0,17590.0,@USER @USER Very disturbed by how this platform has become like a dictatorship from the Soviet state.,OFF
10581,10581.0,64423.0,@USER @USER This is dumb! What is the point?,OFF
10582,10582.0,39865.0,@USER Fuck bfa im going back to rift,OFF
10583,10583.0,58318.0,@USER Bite your vicious tongue!!,OFF
10584,10584.0,87443.0,@USER I wouldn't be surprised.,NOT
10585,10585.0,99197.0,@USER 😂 😂 😂 You are delusional URL,OFF
10586,10586.0,85813.0,@USER KKK and ANTIFA both hate groups created by the Democrats,OFF
10587,10587.0,93982.0,@USER @USER CALLING ALL CONSERVATIVES GET OUT AND VOTE FOR CRUZ!!!!MAGA!!🇺🇸🇺🇸,NOT
10588,10588.0,48672.0,@USER Hows that gun control working out?,NOT
10589,10589.0,37370.0,@USER I have been put on an Antifa “hit list” and i am taking the matter very seriously. I have reported to Twitter- nothing. Group: Targets for (maybe of) Antifa.  Donald Trump and Candace Owens as well. All I have is the Twitter handle. Thanks 🙏🏻 URL,NOT
10590,10590.0,81322.0,@USER Luckily you’re in one of the safest @USER seats. It allows you to be flippant/dismissive when it comes to opposing views. Still not heard a cohesive alternative plan from you though... #brexitshambles,NOT
10591,10591.0,50038.0,@USER Congratulations! He is so adorable,NOT
10592,10592.0,41567.0,@USER Nancy Lee Grahn You Are Awesome! I have been a fan since Santa Barbara!! Alex Davis also Rocks!!!!! Thank you !!!,NOT
10593,10593.0,19123.0,@USER She is a Skrull. Enemy of The Kree. The Kree are who gave Carol her powers and whose uniform she is wearing in the first few moments of the trailer.,NOT
10594,10594.0,79672.0,@USER @USER @USER @USER @USER @USER @USER Except you kind of are when it comes to gun control,NOT
10595,10595.0,29055.0,@USER @USER @USER You are so beautiful♡,NOT
10596,10596.0,32479.0,@USER This is what happens when liberals get in control,NOT
10597,10597.0,42594.0,"@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road"" to take in that type of job""",OFF
10598,10598.0,95697.0,"@USER No longer on guard, Marie smiles warmly. Merci. I love when I am compared to my father. I look up to him in many ways."" She looks down for a moment and then back up. ""He is also my sire. Unless you already figured that out."" She laughs softly.   Marie beams at the question. +""",NOT
10599,10599.0,96084.0,@USER Gun control is  omportant. It should not be left to NRA to regulate it. It does not care about the lifes that are waisted along the path of its enrichment.,NOT
10600,10600.0,77548.0,@USER Antifa girl of the month centrefold!,NOT
10601,10601.0,62926.0,@USER @USER @USER @USER Tweet is directed at him.  I can care less about whatever it is he is blathering about.,OFF
10602,10602.0,53633.0,@USER Oh well yes goes without saying you are the ultimate Superman 😁👍👏,NOT
10603,10603.0,14182.0,@USER Good!!! MAGA,NOT
10604,10604.0,49199.0,@USER #AmazonPets  This is bonnie she is 2 years old and very friendly she has been through the wars as she got attacked by another dog. She would love to be the face of #AmazonPets URL,NOT
10605,10605.0,35683.0,/63 More evidence Liberals only goal is to sabotage #NAFTA to make Trump the enemy and to get Trump Hate vote in Canada for election 2019.   URL,OFF
10606,10606.0,43602.0,@USER @USER She’s a class act isn’t she. Kim the 2nd,NOT
10607,10607.0,33000.0,"@USER @USER @USER @USER @USER @USER @USER @USER And when logic FAILS, you aren't a twitterer like ME! I am sooo special, I have followers!  I believe, I believe!!!! Stop it with your dumb facts!!!!!"" MEGY you are entertaining!!!🤣🤣🤣🤣🤣🤣🤣🤣🤣""",NOT
10608,10608.0,94730.0,@USER @USER @USER Where is VAN? She is ARMY who need to shazam the most you know... 🔍🐾🐶🐾🔎,NOT
10609,10609.0,11166.0,@USER why do conservatives have such a hard time testifying?,NOT
10610,10610.0,84074.0,@USER @USER @USER Fk River you are a sick individual. Get a life or make the world a better place or end yours. No loss trash IMHO,OFF
10611,10611.0,42883.0,@USER Gotta keep that gun control law to get those terrorists,OFF
10612,10612.0,43215.0,@USER @USER What a wonderful caring president we have. God bless him!! #MAGA,NOT
10613,10613.0,20583.0,@USER Anyone else getting a different idea of how these attacks are connected? 🤔🤫,NOT
10614,10614.0,78116.0,@USER   you are worthy 💪🏾 💯URL,NOT
10615,10615.0,43409.0,@USER @USER @USER @USER @USER @USER @USER @USER This sounds as relevant as the march in Mumbai by the woke snowflakes for Gun Control😂. Abortion in India is legal and only the woman's choice is required. Take your circus elsewhere. Instead take up the issue of oppression of Hindus in India. This is at least relevant.,OFF
10616,10616.0,84054.0,@USER @USER @USER Supporting an apartheid state which commits international war crimes. Shame on you.,OFF
10617,10617.0,19593.0,@USER Amazingly the Dems/ Obamas/ Left get away with treating their #IdentityPoltics groups as monolithic group thinkers who all support the Dems.  What's the word when you label all people of a particular group the same ?   Oh that's right ....... prejudice,NOT
10618,10618.0,29252.0,"@USER @USER @USER What were you talking about? Climate change? Abortion? Legalizing cannabis? Private prisons? Wall Street fraud? Trump's lies? Gun control? White supremacy? Solar panels? Electric cars? Wind turbines? Clean energy? Evolution? The age of the earth? The meaning of the word Yom""? URL",NOT
10619,10619.0,88754.0,@USER Didn’t the polls say Hillary was going to be President???,NOT
10620,10620.0,67471.0,@USER Unfirtunately i have seen hispanics justifying shit from trump. I argued with two family members of mine who believes trump did helped PR a lot.   And i have a relative who he is a trump fan  &amp; agreeds that the majority of immigrants that come are bad.   It is upsetting,OFF
10621,10621.0,47552.0,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I havent checked it so i cant say anything.,OFF
10622,10622.0,76221.0,@USER #CrookedHillary are you drunk again?  Go back to bed granny.#TrumpTrain #MAGA #Deplorables #DregOfSociety,OFF
10623,10623.0,38491.0,@USER Looks Like The Jokes On Liberals Again.  #FortTrump #Poland #BoomingEconomy URL,NOT
10624,10624.0,90064.0,@USER @USER @USER The bigger problem is liberal gun control nuts that want open borders to try and ‘cleanse’ a society from established cultures. Then create a ruling class or a communist structure that has been proven to fail. England is now a Muslim breeding ground. Shameful,OFF
10625,10625.0,42573.0,@USER @USER Are you suggesting Brazil doesn’t have a high crime rate?  There is about 10x as much money trying to push gun control than there is nra money.,NOT
10626,10626.0,58600.0,@USER Shocking almost all liberals are crazy and insane since that Clinton witch lost they’ve become #unhinged #deranged  and a bunch of damn #crybabies stop acting like children and grow up,OFF
10627,10627.0,27842.0,@USER Schiff- you are the SWAMP.,NOT
10628,10628.0,81736.0,#QAnon #GreatAwakening  Awake Yet?? It was a setup from the beginning... and most liberals know it..   they just don't have the morals to accept it!!  URL,NOT
10629,10629.0,67416.0,@USER @USER @USER @USER @USER @USER @USER @USER #Antifa has no place in Anonymous. No censorship. URL,NOT
