 id,text,label
72558.0,<user> city 1 499 900 people fuck quite ring,1
33719.0,<user> <user> give man shovel,0
42502.0,<user> <user> want accept results election welcome leave country would make happy fear mongering interrupt us enjoying widespread posterity nation history,1
37038.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> course anthony,0
55125.0,<user> <user> said conservatives passionately complained deficits driving speeding dump truck suddenly r subject thought conservatives complaining rs well,0
73966.0,<user> life saver <emoji : red_heart> url,0
79786.0,<user> funny scared pigs could plot next children book,0
81024.0,<user> <user> <user> <user> <user> crying pic tum hs rhi ho <emoji : enraged_face> <emoji : enraged_face>,0
12482.0,<user> <user> one threatening ploy sympathy attack conservatives,0
18381.0,<user> little note <user> bible ever read says holy spirit us fight devil lie claim holy human holy way dare blame devil new name pope false prophet,1
93262.0,<user> <user> <user> <user> <user> <user> <user> dont think politics dabble,0
76677.0,<user> trudeau claiming conservatives instead busy last 3 years trudeaumustgo liberalsmustgo gonein2019,0
47412.0,<user> <user> liberals always play victim url,0
17531.0,<user> <user> victoria secret sponsor trump hope realize much crap trump sold antifa url,1
42353.0,<user> time liberals think going get win tune head cheerleader realize latest bombshell nothing go back miserable existence eating chunky monkey racist watching netflix,1
82164.0,<user> always trash trump amp conservatives stopped watching american tv amp going movies discovered wonderful foreign television shows albeit many subtitled favorites amp always good old fashioned reading amp music amp creative endeavors,1
74243.0,sesamestreet mean expect see outraged conservatives burning children toys protest big bird snuffy always thought little something going,0
49109.0,<user> oh well tje liberals socialists made drug addiction fashionable doable free supplies bout diabetics face ongoing supply costs forced pay losers,1
12703.0,<user> millions us conservatives marching polls,0
88716.0,paytoplay gofundme 200k liberals society bottom feeders freakyford url,1
99630.0,<user> <user> westminster <user> tories <user> <user> <user> <user> absolutely pathetic appeasement <emoji : angry_face> <emoji : angry_face> <emoji : angry_face>,1
22629.0,<user> <user> liberals ya,0
49815.0,<user> <user> <user> <user> got nerve pointing finger states murder rate gun control working,0
74426.0,<user> another typical liberal espouses gun control uses hate bullying,1
21917.0,<user> <user> listen dana show podcast,0
36031.0,<user> bury lead fam nothing gun control laws everything demographics cities,1
15703.0,<user> thank daughters future,0
56957.0,<user> ur fuckidng pretty perhaps shed tears url,1
91450.0,<user> <user> answer shut fuck join antifa loudmouth punks,1
68498.0,<user> <user> gun control solution though,0
74372.0,<user> murder gun deaths states strictest gun control ignorant fact make,1
51253.0,<user> victim demanding drag confirmation hearing refuses participate comes violent liberal antifa party kkk hoods beat total stranger amp funded dems violent party ever amp want us believe care,0
47998.0,meet walter walter likely maga walter believes lies told daily imaginary walkaway talked community color fakenews walter understand minorities penchant remembering u walter eats toenails url,1
99092.0,<user> <user> started since game 1 worry gets start change faith browns winner nothing current starter back nfl,0
24672.0,<user> <user> useless try hard comedian love preaching hate <user> much hate guy loved president maybe infatuated guy must dream,0
95116.0,<user> endorse sandwich could catch imprecation like blow fuck old boots worry igor strict instructions eschew virgin partaken gm crops,0
55095.0,<user> gets endorsement nation largest gun control group url,0
54334.0,<user> <user> california strict gun control laws almost criminals care laws,0
49499.0,<user> man sucks unreal,1
46130.0,<user> <user> <user> sfos going go away like <user> non electable <emoji : united_states> <emoji : united_kingdom> maga mega,0
48882.0,<user> buck buttercup,0
21592.0,<user> much alone whole worst enemy type deal,0
18554.0,<user> rephrase something went trying cover lame <user> story oh thought house bullsh1t obviously blatant lie url,0
13519.0,<user> <user> <user> <user> liberals want lower voting age 16,0
59367.0,<user> another looney left person go away,0
18103.0,<user> wow destroying life guy filed case father ia going court get summons already stretched seems like done something wrong police shld take matter forward whoever guilty shld b punished,1
53181.0,<user> <user> says wakes sleep thinkin gon na get trump needs psychiatrist asap,1
42319.0,<user> life born like gun control health insurance everyone,0
43944.0,<user> relevant whatsoever might well let us know someone pack smokes 6 pack beer fridge dipshits ittabloid garbage ffs,1
61147.0,<user> <user> pope may stepdown,0
50414.0,<user> <user> must becos site thinks teli real antifa <emoji : grinning_face> teli weeb tifa,0
87405.0,<user> anymore excuse fuck memes,1
42537.0,mueller proves judicial system weaponized democrat special councils charge republicans play game republican special councils charge democrats right balls court republicans maga url,1
38262.0,<user> <user> yes <emoji : red_heart> <emoji : folded_hands> <emoji : liberia> <emoji : el_salvador>,0
85262.0,<user> serial rape seem problem liberals bill clinton hillary enabled go figure say hypocrisy,1
40019.0,<user> get still profoundly ignorant,1
94534.0,<user> hate speech maga drain swamp,0
29985.0,<user> <user> justify death racists amp bigots excuse well weed criminal amp deserved murdered wait till excuses start,1
12719.0,<user> <user> pope complicit make mistake anyone harms child,1
34521.0,<user> <user> least got experience 90s though 90s 2000s born missed great decade increasingly worse shit show since lol,1
68388.0,<user> kavanaugh debacle given great number new accounts mute maga side blue wave side seems nobody stops thinks argument help side harm,0
49310.0,<user> voting strategic comment whiteness meant show white liberals ignore fact making blanket aasertions voting amp turn criticism biden opportunity lecture ppl safe states must vote dem inane,0
73788.0,<user> seems christine ford antifa member wiped social media accounts involvement leftist vandalism california,0
18639.0,<user> juxtapositioning next conservatives think investigated interested slanted bs actual justice url,0
84132.0,<user> wish short oof im tall okabe size r luka lol url,0
11856.0,<user> liberals drink kool aid live bubbles think lot people like could see clownish look act,1
21722.0,<user> <user> <user>,0
12310.0,<user> conservatives quit rather fight betray every claim cons patriots amp fight constitution reveals extremism amp defeatism dems know win stick together history proves,1
17057.0,<user> fake news spewing lies patriot voters approve kaepernick socialist nike ads <emoji : thumbs_down_medium-light_skin_tone> <emoji : thumbs_down_medium-light_skin_tone> <emoji : thumbs_down_medium-light_skin_tone> <emoji : face_vomiting> <emoji : fire> <emoji : ogre>,0
36569.0,<user> <user> would vice presidency via tim kaine antifa son,0
82496.0,<user> another perfect teacher,0
89369.0,<user> far right making noise antifa burning schools attacking people deal reality,0
24575.0,<user> lets stretch bitches,1
83918.0,<user> <user> pope dope,1
83443.0,<user> yeah officer wants watch career go shitter,0
93958.0,<user> <user> name justice demands innocent,0
56399.0,ownthelibs interesting documentation reactionary behavior conservatives url,0
77041.0,<user> <user> amazing <emoji : red_heart> <emoji : red_heart> <emoji : red_heart> alex n infowars,0
71433.0,<user> <user> <user> fuck detect attitude text bubble,1
69853.0,<user> going backfire liberals badly guessing feinstein fixing retire sink,0
29195.0,<user> recall president ever taking random questions long period time answering almost everyone liberals accuse king tyrant pretty accommodating,0
85376.0,<user> chelsea clinton cfr,0
73528.0,<user> <user> yes got twitter account follow,0
40944.0,<user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> <user> conclusions says paper know experiments like creationist blindly believe news says like catholic beliees every word pope,0
99078.0,<user> <user> <user> shit,1
36167.0,<user> eye want rice lmfaoooooooo,0
16803.0,<user> <user> <user> <user> ron desantis cheesy ass maga commercials cringeworthy,0
71527.0,<user> fuck killing lately <emoji : face_with_tears_of_joy>,1
31077.0,<user> hectares cultivated poppy opium grew exponentially like never obama thou bet celebrated troop retreat myanmar made much money opium building bigger totally modern port,0
